time,day,road_id,vehicles
19:15,Tuesday,R110,772
19:15,Tuesday,R111,544
19:15,Tuesday,R112,988
19:30,Tuesday,R101,983
19:30,Tuesday,R102,777
19:30,Tuesday,R103,1020
19:30,Tuesday,R104,639
19:30,Tuesday,R105,615
19:30,Tuesday,R106,413
19:30,Tuesday,R107,455
19:30,Tuesday,R108,409
19:30,Tuesday,R109,699
19:30,Tuesday,R110,676
19:30,Tuesday,R111,443
19:30,Tuesday,R112,890
19:45,Tuesday,R101,875
19:45,Tuesday,R102,598
19:45,Tuesday,R103,822
19:45,Tuesday,R104,563
19:45,Tuesday,R105,486
19:45,Tuesday,R106,420
19:45,Tuesday,R107,344
19:45,Tuesday,R108,366
19:45,Tuesday,R109,567
19:45,Tuesday,R110,629
19:45,Tuesday,R111,400
19:45,Tuesday,R112,728
20:00,Tuesday,R101,736
20:00,Tuesday,R102,504
20:00,Tuesday,R103,747
20:00,Tuesday,R104,437
20:00,Tuesday,R105,436
20:00,Tuesday,R106,298
20:00,Tuesday,R107,247
20:00,Tuesday,R108,291
20:00,Tuesday,R109,545
20:00,Tuesday,R110,545
20:00,Tuesday,R111,352
20:00,Tuesday,R112,615
20:15,Tuesday,R101,627
20:15,Tuesday,R102,462
20:15,Tuesday,R103,577
20:15,Tuesday,R104,405
20:15,Tuesday,R105,398
20:15,Tuesday,R106,294
20:15,Tuesday,R107,275
20:15,Tuesday,R108,250
20:15,Tuesday,R109,423
20:15,Tuesday,R110,466
20:15,Tuesday,R111,292
20:15,Tuesday,R112,513
20:30,Tuesday,R101,540
20:30,Tuesday,R102,421
20:30,Tuesday,R103,485
20:30,Tuesday,R104,281
20:30,Tuesday,R105,333
20:30,Tuesday,R106,238
20:30,Tuesday,R107,229
20:30,Tuesday,R108,217
20:30,Tuesday,R109,337
20:30,Tuesday,R110,427
20:30,Tuesday,R111,218
20:30,Tuesday,R112,429
20:45,Tuesday,R101,465
20:45,Tuesday,R102,289
20:45,Tuesday,R103,438
20:45,Tuesday,R104,312
20:45,Tuesday,R105,288
20:45,Tuesday,R106,211
20:45,Tuesday,R107,162
20:45,Tuesday,R108,166
20:45,Tuesday,R109,282
20:45,Tuesday,R110,334
20:45,Tuesday,R111,256
20:45,Tuesday,R112,402
21:00,Tuesday,R101,385
21:00,Tuesday,R102,295
21:00,Tuesday,R103,398
21:00,Tuesday,R104,263
21:00,Tuesday,R105,296
21:00,Tuesday,R106,156
21:00,Tuesday,R107,150
21:00,Tuesday,R108,126
21:00,Tuesday,R109,246
21:00,Tuesday,R110,316
21:00,Tuesday,R111,223
21:00,Tuesday,R112,338
21:15,Tuesday,R101,364
21:15,Tuesday,R102,263
21:15,Tuesday,R103,322
21:15,Tuesday,R104,259
21:15,Tuesday,R105,192
21:15,Tuesday,R106,168
21:15,Tuesday,R107,203
21:15,Tuesday,R108,140
21:15,Tuesday,R109,218
21:15,Tuesday,R110,267
21:15,Tuesday,R111,174
21:15,Tuesday,R112,339
21:30,Tuesday,R101,287
21:30,Tuesday,R102,275
21:30,Tuesday,R103,276
21:30,Tuesday,R104,180
21:30,Tuesday,R105,205
21:30,Tuesday,R106,165
21:30,Tuesday,R107,99
21:30,Tuesday,R108,139
21:30,Tuesday,R109,252
21:30,Tuesday,R110,222
21:30,Tuesday,R111,169
21:30,Tuesday,R112,262
21:45,Tuesday,R101,332
21:45,Tuesday,R102,222
21:45,Tuesday,R103,274
21:45,Tuesday,R104,185
21:45,Tuesday,R105,249
21:45,Tuesday,R106,137
21:45,Tuesday,R107,148
21:45,Tuesday,R108,86
21:45,Tuesday,R109,163
21:45,Tuesday,R110,254
21:45,Tuesday,R111,192
21:45,Tuesday,R112,269
22:00,Tuesday,R101,300
22:00,Tuesday,R102,211
22:00,Tuesday,R103,244
22:00,Tuesday,R104,179
22:00,Tuesday,R105,217
22:00,Tuesday,R106,124
22:00,Tuesday,R107,112
22:00,Tuesday,R108,119
22:00,Tuesday,R109,165
22:00,Tuesday,R110,230
22:00,Tuesday,R111,200
22:00,Tuesday,R112,242
22:15,Tuesday,R101,289
22:15,Tuesday,R102,188
22:15,Tuesday,R103,284
22:15,Tuesday,R104,153
22:15,Tuesday,R105,174
22:15,Tuesday,R106,164
22:15,Tuesday,R107,155
22:15,Tuesday,R108,93
22:15,Tuesday,R109,123
22:15,Tuesday,R110,251
22:15,Tuesday,R111,126
22:15,Tuesday,R112,260
22:30,Tuesday,R101,243
22:30,Tuesday,R102,222
22:30,Tuesday,R103,229
22:30,Tuesday,R104,172
22:30,Tuesday,R105,187
22:30,Tuesday,R106,105
22:30,Tuesday,R107,107
22:30,Tuesday,R108,123
22:30,Tuesday,R109,168
22:30,Tuesday,R110,236
22:30,Tuesday,R111,190
22:30,Tuesday,R112,195
22:45,Tuesday,R101,329
22:45,Tuesday,R102,199
22:45,Tuesday,R103,232
22:45,Tuesday,R104,118
22:45,Tuesday,R105,180
22:45,Tuesday,R106,150
22:45,Tuesday,R107,112
22:45,Tuesday,R108,142
22:45,Tuesday,R109,126
22:45,Tuesday,R110,219
22:45,Tuesday,R111,107
22:45,Tuesday,R112,240
23:00,Tuesday,R101,308
23:00,Tuesday,R102,184
23:00,Tuesday,R103,187
23:00,Tuesday,R104,154
23:00,Tuesday,R105,194
23:00,Tuesday,R106,136
23:00,Tuesday,R107,146
23:00,Tuesday,R108,80
23:00,Tuesday,R109,178
23:00,Tuesday,R110,247
23:00,Tuesday,R111,93
23:00,Tuesday,R112,237
23:15,Tuesday,R101,272
23:15,Tuesday,R102,192
23:15,Tuesday,R103,260
23:15,Tuesday,R104,136
23:15,Tuesday,R105,165
23:15,Tuesday,R106,126
23:15,Tuesday,R107,87
23:15,Tuesday,R108,80
23:15,Tuesday,R109,177
23:15,Tuesday,R110,188
23:15,Tuesday,R111,153
23:15,Tuesday,R112,240
23:30,Tuesday,R101,241
23:30,Tuesday,R102,176
23:30,Tuesday,R103,280
23:30,Tuesday,R104,123
23:30,Tuesday,R105,170
23:30,Tuesday,R106,137
23:30,Tuesday,R107,133
23:30,Tuesday,R108,96
23:30,Tuesday,R109,144
23:30,Tuesday,R110,251
23:30,Tuesday,R111,180
23:30,Tuesday,R112,252
23:45,Tuesday,R101,286
23:45,Tuesday,R102,173
23:45,Tuesday,R103,229
23:45,Tuesday,R104,161
23:45,Tuesday,R105,192
23:45,Tuesday,R106,160
23:45,Tuesday,R107,130
23:45,Tuesday,R108,80
23:45,Tuesday,R109,185
23:45,Tuesday,R110,191
23:45,Tuesday,R111,127
23:45,Tuesday,R112,233
00:00,Wednesday,R101,339
00:00,Wednesday,R102,274
00:00,Wednesday,R103,269
00:00,Wednesday,R104,146
00:00,Wednesday,R105,198
00:00,Wednesday,R106,149
00:00,Wednesday,R107,107
00:00,Wednesday,R108,149
00:00,Wednesday,R109,167
00:00,Wednesday,R110,232
00:00,Wednesday,R111,155
00:00,Wednesday,R112,242
00:15,Wednesday,R101,310
00:15,Wednesday,R102,181
00:15,Wednesday,R103,240
00:15,Wednesday,R104,123
00:15,Wednesday,R105,196
00:15,Wednesday,R106,147
00:15,Wednesday,R107,127
00:15,Wednesday,R108,146
00:15,Wednesday,R109,162
00:15,Wednesday,R110,236
00:15,Wednesday,R111,111
00:15,Wednesday,R112,221
00:30,Wednesday,R101,306
00:30,Wednesday,R102,218
00:30,Wednesday,R103,247
00:30,Wednesday,R104,148
00:30,Wednesday,R105,147
00:30,Wednesday,R106,118
00:30,Wednesday,R107,138
00:30,Wednesday,R108,118
00:30,Wednesday,R109,174
00:30,Wednesday,R110,221
00:30,Wednesday,R111,139
00:30,Wednesday,R112,214
00:45,Wednesday,R101,306
00:45,Wednesday,R102,207
00:45,Wednesday,R103,266
00:45,Wednesday,R104,137
00:45,Wednesday,R105,131
00:45,Wednesday,R106,154
00:45,Wednesday,R107,104
00:45,Wednesday,R108,82
00:45,Wednesday,R109,179
00:45,Wednesday,R110,210
00:45,Wednesday,R111,165
00:45,Wednesday,R112,246
01:00,Wednesday,R101,306
01:00,Wednesday,R102,162
01:00,Wednesday,R103,284
01:00,Wednesday,R104,157
01:00,Wednesday,R105,176
01:00,Wednesday,R106,131
01:00,Wednesday,R107,80
01:00,Wednesday,R108,114
01:00,Wednesday,R109,136
01:00,Wednesday,R110,186
01:00,Wednesday,R111,101
01:00,Wednesday,R112,259
01:15,Wednesday,R101,273
01:15,Wednesday,R102,235
01:15,Wednesday,R103,241
01:15,Wednesday,R104,107
01:15,Wednesday,R105,157
01:15,Wednesday,R106,158
01:15,Wednesday,R107,112
01:15,Wednesday,R108,90
01:15,Wednesday,R109,166
01:15,Wednesday,R110,232
01:15,Wednesday,R111,167
01:15,Wednesday,R112,267
01:30,Wednesday,R101,280
01:30,Wednesday,R102,163
01:30,Wednesday,R103,244
01:30,Wednesday,R104,157
01:30,Wednesday,R105,161
01:30,Wednesday,R106,103
01:30,Wednesday,R107,124
01:30,Wednesday,R108,103
01:30,Wednesday,R109,163
01:30,Wednesday,R110,200
01:30,Wednesday,R111,133
01:30,Wednesday,R112,208
01:45,Wednesday,R101,311
01:45,Wednesday,R102,222
01:45,Wednesday,R103,208
01:45,Wednesday,R104,127
01:45,Wednesday,R105,147
01:45,Wednesday,R106,111
01:45,Wednesday,R107,113
01:45,Wednesday,R108,80
01:45,Wednesday,R109,139
01:45,Wednesday,R110,194
01:45,Wednesday,R111,144
01:45,Wednesday,R112,233
02:00,Wednesday,R101,271
02:00,Wednesday,R102,201
02:00,Wednesday,R103,240
02:00,Wednesday,R104,143
02:00,Wednesday,R105,227
02:00,Wednesday,R106,161
02:00,Wednesday,R107,83
02:00,Wednesday,R108,125
02:00,Wednesday,R109,182
02:00,Wednesday,R110,191
02:00,Wednesday,R111,159
02:00,Wednesday,R112,269
02:15,Wednesday,R101,261
02:15,Wednesday,R102,173
02:15,Wednesday,R103,280
02:15,Wednesday,R104,157
02:15,Wednesday,R105,199
02:15,Wednesday,R106,136
02:15,Wednesday,R107,125
02:15,Wednesday,R108,80
02:15,Wednesday,R109,188
02:15,Wednesday,R110,249
02:15,Wednesday,R111,133
02:15,Wednesday,R112,230
02:30,Wednesday,R101,250
02:30,Wednesday,R102,209
02:30,Wednesday,R103,268
02:30,Wednesday,R104,149
02:30,Wednesday,R105,213
02:30,Wednesday,R106,119
02:30,Wednesday,R107,130
02:30,Wednesday,R108,80
02:30,Wednesday,R109,161
02:30,Wednesday,R110,215
02:30,Wednesday,R111,144
02:30,Wednesday,R112,222
02:45,Wednesday,R101,285
02:45,Wednesday,R102,217
02:45,Wednesday,R103,243
02:45,Wednesday,R104,110
02:45,Wednesday,R105,229
02:45,Wednesday,R106,162
02:45,Wednesday,R107,83
02:45,Wednesday,R108,121
02:45,Wednesday,R109,149
02:45,Wednesday,R110,226
02:45,Wednesday,R111,146
02:45,Wednesday,R112,225
03:00,Wednesday,R101,269
03:00,Wednesday,R102,179
03:00,Wednesday,R103,231
03:00,Wednesday,R104,129
03:00,Wednesday,R105,183
03:00,Wednesday,R106,109
03:00,Wednesday,R107,133
03:00,Wednesday,R108,141
03:00,Wednesday,R109,147
03:00,Wednesday,R110,225
03:00,Wednesday,R111,151
03:00,Wednesday,R112,243
03:15,Wednesday,R101,291
03:15,Wednesday,R102,215
03:15,Wednesday,R103,266
03:15,Wednesday,R104,119
03:15,Wednesday,R105,207
03:15,Wednesday,R106,149
03:15,Wednesday,R107,96
03:15,Wednesday,R108,105
03:15,Wednesday,R109,179
03:15,Wednesday,R110,214
03:15,Wednesday,R111,165
03:15,Wednesday,R112,290
03:30,Wednesday,R101,269
03:30,Wednesday,R102,162
03:30,Wednesday,R103,262
03:30,Wednesday,R104,168
03:30,Wednesday,R105,179
03:30,Wednesday,R106,163
03:30,Wednesday,R107,82
03:30,Wednesday,R108,121
03:30,Wednesday,R109,147
03:30,Wednesday,R110,262
03:30,Wednesday,R111,188
03:30,Wednesday,R112,212
03:45,Wednesday,R101,275
03:45,Wednesday,R102,218
03:45,Wednesday,R103,244
03:45,Wednesday,R104,149
03:45,Wednesday,R105,185
03:45,Wednesday,R106,80
03:45,Wednesday,R107,115
03:45,Wednesday,R108,87
03:45,Wednesday,R109,149
03:45,Wednesday,R110,256
03:45,Wednesday,R111,107
03:45,Wednesday,R112,251
04:00,Wednesday,R101,282
04:00,Wednesday,R102,189
04:00,Wednesday,R103,274
04:00,Wednesday,R104,159
04:00,Wednesday,R105,199
04:00,Wednesday,R106,151
04:00,Wednesday,R107,107
04:00,Wednesday,R108,89
04:00,Wednesday,R109,135
04:00,Wednesday,R110,199
04:00,Wednesday,R111,212
04:00,Wednesday,R112,262
04:15,Wednesday,R101,255
04:15,Wednesday,R102,163
04:15,Wednesday,R103,266
04:15,Wednesday,R104,164
04:15,Wednesday,R105,199
04:15,Wednesday,R106,121
04:15,Wednesday,R107,112
04:15,Wednesday,R108,112
04:15,Wednesday,R109,164
04:15,Wednesday,R110,164
04:15,Wednesday,R111,133
04:15,Wednesday,R112,210
04:30,Wednesday,R101,293
04:30,Wednesday,R102,271
04:30,Wednesday,R103,264
04:30,Wednesday,R104,143
04:30,Wednesday,R105,208
04:30,Wednesday,R106,139
04:30,Wednesday,R107,126
04:30,Wednesday,R108,119
04:30,Wednesday,R109,213
04:30,Wednesday,R110,191
04:30,Wednesday,R111,151
04:30,Wednesday,R112,208
04:45,Wednesday,R101,303
04:45,Wednesday,R102,174
04:45,Wednesday,R103,244
04:45,Wednesday,R104,143
04:45,Wednesday,R105,210
04:45,Wednesday,R106,150
04:45,Wednesday,R107,85
04:45,Wednesday,R108,106
04:45,Wednesday,R109,145
04:45,Wednesday,R110,189
04:45,Wednesday,R111,134
04:45,Wednesday,R112,224
05:00,Wednesday,R101,351
05:00,Wednesday,R102,208
05:00,Wednesday,R103,221
05:00,Wednesday,R104,137
05:00,Wednesday,R105,211
05:00,Wednesday,R106,180
05:00,Wednesday,R107,80
05:00,Wednesday,R108,80
05:00,Wednesday,R109,210
05:00,Wednesday,R110,230
05:00,Wednesday,R111,118
05:00,Wednesday,R112,246
05:15,Wednesday,R101,226
05:15,Wednesday,R102,199
05:15,Wednesday,R103,265
05:15,Wednesday,R104,175
05:15,Wednesday,R105,161
05:15,Wednesday,R106,131
05:15,Wednesday,R107,94
05:15,Wednesday,R108,112
05:15,Wednesday,R109,141
05:15,Wednesday,R110,211
05:15,Wednesday,R111,115
05:15,Wednesday,R112,250
05:30,Wednesday,R101,316
05:30,Wednesday,R102,195
05:30,Wednesday,R103,261
05:30,Wednesday,R104,118
05:30,Wednesday,R105,181
05:30,Wednesday,R106,128
05:30,Wednesday,R107,184
05:30,Wednesday,R108,80
05:30,Wednesday,R109,202
05:30,Wednesday,R110,248
05:30,Wednesday,R111,148
05:30,Wednesday,R112,280
05:45,Wednesday,R101,308
05:45,Wednesday,R102,214
05:45,Wednesday,R103,264
05:45,Wednesday,R104,188
05:45,Wednesday,R105,218
05:45,Wednesday,R106,116
05:45,Wednesday,R107,87
05:45,Wednesday,R108,103
05:45,Wednesday,R109,149
05:45,Wednesday,R110,225
05:45,Wednesday,R111,175
05:45,Wednesday,R112,229
06:00,Wednesday,R101,306
06:00,Wednesday,R102,211
06:00,Wednesday,R103,294
06:00,Wednesday,R104,106
06:00,Wednesday,R105,180
06:00,Wednesday,R106,140
06:00,Wednesday,R107,154
06:00,Wednesday,R108,99
06:00,Wednesday,R109,128
06:00,Wednesday,R110,247
06:00,Wednesday,R111,131
06:00,Wednesday,R112,217
06:15,Wednesday,R101,304
06:15,Wednesday,R102,215
06:15,Wednesday,R103,272
06:15,Wednesday,R104,116
06:15,Wednesday,R105,225
06:15,Wednesday,R106,173
06:15,Wednesday,R107,145
06:15,Wednesday,R108,89
06:15,Wednesday,R109,179
06:15,Wednesday,R110,241
06:15,Wednesday,R111,168
06:15,Wednesday,R112,275
06:30,Wednesday,R101,321
06:30,Wednesday,R102,236
06:30,Wednesday,R103,319
06:30,Wednesday,R104,221
06:30,Wednesday,R105,232
06:30,Wednesday,R106,169
06:30,Wednesday,R107,140
06:30,Wednesday,R108,161
06:30,Wednesday,R109,209
06:30,Wednesday,R110,233
06:30,Wednesday,R111,198
06:30,Wednesday,R112,293
06:45,Wednesday,R101,359
06:45,Wednesday,R102,245
06:45,Wednesday,R103,347
06:45,Wednesday,R104,216
06:45,Wednesday,R105,237
06:45,Wednesday,R106,171
06:45,Wednesday,R107,194
06:45,Wednesday,R108,166
06:45,Wednesday,R109,225
06:45,Wednesday,R110,299
06:45,Wednesday,R111,152
06:45,Wednesday,R112,312
07:00,Wednesday,R101,458
07:00,Wednesday,R102,284
07:00,Wednesday,R103,364
07:00,Wednesday,R104,217
07:00,Wednesday,R105,230
07:00,Wednesday,R106,162
07:00,Wednesday,R107,161
07:00,Wednesday,R108,122
07:00,Wednesday,R109,252
07:00,Wednesday,R110,328
07:00,Wednesday,R111,176
07:00,Wednesday,R112,378
07:15,Wednesday,R101,486
07:15,Wednesday,R102,360
07:15,Wednesday,R103,432
07:15,Wednesday,R104,295
07:15,Wednesday,R105,264
07:15,Wednesday,R106,231
07:15,Wednesday,R107,201
07:15,Wednesday,R108,197
07:15,Wednesday,R109,266
07:15,Wednesday,R110,324
07:15,Wednesday,R111,242
07:15,Wednesday,R112,369
07:30,Wednesday,R101,565
07:30,Wednesday,R102,360
07:30,Wednesday,R103,553
07:30,Wednesday,R104,297
07:30,Wednesday,R105,352
07:30,Wednesday,R106,259
07:30,Wednesday,R107,214
07:30,Wednesday,R108,232
07:30,Wednesday,R109,359
07:30,Wednesday,R110,388
07:30,Wednesday,R111,240
07:30,Wednesday,R112,414
07:45,Wednesday,R101,666
07:45,Wednesday,R102,431
07:45,Wednesday,R103,642
07:45,Wednesday,R104,389
07:45,Wednesday,R105,414
07:45,Wednesday,R106,281
07:45,Wednesday,R107,268
07:45,Wednesday,R108,280
07:45,Wednesday,R109,435
07:45,Wednesday,R110,479
07:45,Wednesday,R111,326
07:45,Wednesday,R112,514
08:00,Wednesday,R101,806
08:00,Wednesday,R102,578
08:00,Wednesday,R103,734
08:00,Wednesday,R104,473
08:00,Wednesday,R105,468
08:00,Wednesday,R106,340
08:00,Wednesday,R107,339
08:00,Wednesday,R108,350
08:00,Wednesday,R109,543
08:00,Wednesday,R110,524
08:00,Wednesday,R111,390
08:00,Wednesday,R112,701
08:15,Wednesday,R101,940
08:15,Wednesday,R102,702
08:15,Wednesday,R103,1004
08:15,Wednesday,R104,602
08:15,Wednesday,R105,558
08:15,Wednesday,R106,432
08:15,Wednesday,R107,398
08:15,Wednesday,R108,377
08:15,Wednesday,R109,610
08:15,Wednesday,R110,701
08:15,Wednesday,R111,423
08:15,Wednesday,R112,842
08:30,Wednesday,R101,1106
08:30,Wednesday,R102,738
08:30,Wednesday,R103,1105
08:30,Wednesday,R104,617
08:30,Wednesday,R105,662
08:30,Wednesday,R106,498
08:30,Wednesday,R107,449
08:30,Wednesday,R108,448
08:30,Wednesday,R109,799
08:30,Wednesday,R110,747
08:30,Wednesday,R111,493
08:30,Wednesday,R112,989
08:45,Wednesday,R101,1357
08:45,Wednesday,R102,911
08:45,Wednesday,R103,1317
08:45,Wednesday,R104,840
08:45,Wednesday,R105,714
08:45,Wednesday,R106,536
08:45,Wednesday,R107,566
08:45,Wednesday,R108,557
08:45,Wednesday,R109,875
08:45,Wednesday,R110,843
08:45,Wednesday,R111,652
08:45,Wednesday,R112,1046
09:00,Wednesday,R101,1385
09:00,Wednesday,R102,1046
09:00,Wednesday,R103,1527
09:00,Wednesday,R104,934
09:00,Wednesday,R105,847
09:00,Wednesday,R106,632
09:00,Wednesday,R107,607
09:00,Wednesday,R108,599
09:00,Wednesday,R109,858
09:00,Wednesday,R110,974
09:00,Wednesday,R111,682
09:00,Wednesday,R112,1149
09:15,Wednesday,R101,1576
09:15,Wednesday,R102,1126
09:15,Wednesday,R103,1702
09:15,Wednesday,R104,1065
09:15,Wednesday,R105,895
09:15,Wednesday,R106,677
09:15,Wednesday,R107,666
09:15,Wednesday,R108,632
09:15,Wednesday,R109,1081
09:15,Wednesday,R110,1048
09:15,Wednesday,R111,706
09:15,Wednesday,R112,1374
09:30,Wednesday,R101,1709
09:30,Wednesday,R102,1176
09:30,Wednesday,R103,1764
09:30,Wednesday,R104,1040
09:30,Wednesday,R105,990
09:30,Wednesday,R106,758
09:30,Wednesday,R107,717
09:30,Wednesday,R108,708
09:30,Wednesday,R109,1126
09:30,Wednesday,R110,1152
09:30,Wednesday,R111,790
09:30,Wednesday,R112,1387
09:45,Wednesday,R101,1721
09:45,Wednesday,R102,1185
09:45,Wednesday,R103,1732
09:45,Wednesday,R104,1105
09:45,Wednesday,R105,1009
09:45,Wednesday,R106,755
09:45,Wednesday,R107,747
09:45,Wednesday,R108,740
09:45,Wednesday,R109,1253
09:45,Wednesday,R110,1177
09:45,Wednesday,R111,787
09:45,Wednesday,R112,1429
10:00,Wednesday,R101,1721
10:00,Wednesday,R102,1272
10:00,Wednesday,R103,1735
10:00,Wednesday,R104,1070
10:00,Wednesday,R105,1014
10:00,Wednesday,R106,780
10:00,Wednesday,R107,781
10:00,Wednesday,R108,717
10:00,Wednesday,R109,1201
10:00,Wednesday,R110,1178
10:00,Wednesday,R111,843
10:00,Wednesday,R112,1463
10:15,Wednesday,R101,1779
10:15,Wednesday,R102,1172
10:15,Wednesday,R103,1743
10:15,Wednesday,R104,1134
10:15,Wednesday,R105,1029
10:15,Wednesday,R106,856
10:15,Wednesday,R107,761
10:15,Wednesday,R108,692
10:15,Wednesday,R109,1200
10:15,Wednesday,R110,1115
10:15,Wednesday,R111,830
10:15,Wednesday,R112,1443
10:30,Wednesday,R101,1730
10:30,Wednesday,R102,1190
10:30,Wednesday,R103,1687
10:30,Wednesday,R104,1040
10:30,Wednesday,R105,1056
10:30,Wednesday,R106,721
10:30,Wednesday,R107,777
10:30,Wednesday,R108,719
10:30,Wednesday,R109,1178
10:30,Wednesday,R110,1182
10:30,Wednesday,R111,812
10:30,Wednesday,R112,1311
10:45,Wednesday,R101,1530
10:45,Wednesday,R102,1179
10:45,Wednesday,R103,1574
10:45,Wednesday,R104,932
10:45,Wednesday,R105,912
10:45,Wednesday,R106,734
10:45,Wednesday,R107,706
10:45,Wednesday,R108,643
10:45,Wednesday,R109,1118
10:45,Wednesday,R110,1067
10:45,Wednesday,R111,687
10:45,Wednesday,R112,1281
11:00,Wednesday,R101,1506
11:00,Wednesday,R102,1017
11:00,Wednesday,R103,1412
11:00,Wednesday,R104,888
11:00,Wednesday,R105,903
11:00,Wednesday,R106,664
11:00,Wednesday,R107,666
11:00,Wednesday,R108,580
11:00,Wednesday,R109,982
11:00,Wednesday,R110,920
11:00,Wednesday,R111,720
11:00,Wednesday,R112,1148
11:15,Wednesday,R101,1259
11:15,Wednesday,R102,866
11:15,Wednesday,R103,1227
11:15,Wednesday,R104,763
11:15,Wednesday,R105,719
11:15,Wednesday,R106,535
11:15,Wednesday,R107,522
11:15,Wednesday,R108,536
11:15,Wednesday,R109,811
11:15,Wednesday,R110,886
11:15,Wednesday,R111,631
11:15,Wednesday,R112,1047
11:30,Wednesday,R101,1048
11:30,Wednesday,R102,780
11:30,Wednesday,R103,1145
11:30,Wednesday,R104,689
11:30,Wednesday,R105,629
11:30,Wednesday,R106,489
11:30,Wednesday,R107,436
11:30,Wednesday,R108,462
11:30,Wednesday,R109,749
11:30,Wednesday,R110,754
11:30,Wednesday,R111,499
11:30,Wednesday,R112,891
11:45,Wednesday,R101,948
11:45,Wednesday,R102,708
11:45,Wednesday,R103,896
11:45,Wednesday,R104,589
11:45,Wednesday,R105,501
11:45,Wednesday,R106,392
11:45,Wednesday,R107,394
11:45,Wednesday,R108,355
11:45,Wednesday,R109,595
11:45,Wednesday,R110,637
11:45,Wednesday,R111,451
11:45,Wednesday,R112,783
12:00,Wednesday,R101,704
12:00,Wednesday,R102,511
12:00,Wednesday,R103,751
12:00,Wednesday,R104,493
12:00,Wednesday,R105,402
12:00,Wednesday,R106,332
12:00,Wednesday,R107,319
12:00,Wednesday,R108,351
12:00,Wednesday,R109,509
12:00,Wednesday,R110,568
12:00,Wednesday,R111,379
12:00,Wednesday,R112,601
12:15,Wednesday,R101,684
12:15,Wednesday,R102,479
12:15,Wednesday,R103,659
12:15,Wednesday,R104,498
12:15,Wednesday,R105,348
12:15,Wednesday,R106,334
12:15,Wednesday,R107,272
12:15,Wednesday,R108,271
12:15,Wednesday,R109,429
12:15,Wednesday,R110,464
12:15,Wednesday,R111,303
12:15,Wednesday,R112,566
12:30,Wednesday,R101,524
12:30,Wednesday,R102,419
12:30,Wednesday,R103,531
12:30,Wednesday,R104,306
12:30,Wednesday,R105,332
12:30,Wednesday,R106,279
12:30,Wednesday,R107,222
12:30,Wednesday,R108,231
12:30,Wednesday,R109,341
12:30,Wednesday,R110,427
12:30,Wednesday,R111,287
12:30,Wednesday,R112,518
12:45,Wednesday,R101,484
12:45,Wednesday,R102,362
12:45,Wednesday,R103,467
12:45,Wednesday,R104,317
12:45,Wednesday,R105,283
12:45,Wednesday,R106,234
12:45,Wednesday,R107,198
12:45,Wednesday,R108,188
12:45,Wednesday,R109,308
12:45,Wednesday,R110,363
12:45,Wednesday,R111,232
12:45,Wednesday,R112,412
13:00,Wednesday,R101,478
13:00,Wednesday,R102,332
13:00,Wednesday,R103,433
13:00,Wednesday,R104,239
13:00,Wednesday,R105,249
13:00,Wednesday,R106,217
13:00,Wednesday,R107,203
13:00,Wednesday,R108,205
13:00,Wednesday,R109,255
13:00,Wednesday,R110,316
13:00,Wednesday,R111,169
13:00,Wednesday,R112,352
13:15,Wednesday,R101,434
13:15,Wednesday,R102,274
13:15,Wednesday,R103,397
13:15,Wednesday,R104,226
13:15,Wednesday,R105,263
13:15,Wednesday,R106,151
13:15,Wednesday,R107,170
13:15,Wednesday,R108,81
13:15,Wednesday,R109,244
13:15,Wednesday,R110,261
13:15,Wednesday,R111,227
13:15,Wednesday,R112,356
13:30,Wednesday,R101,412
13:30,Wednesday,R102,317
13:30,Wednesday,R103,347
13:30,Wednesday,R104,269
13:30,Wednesday,R105,273
13:30,Wednesday,R106,170
13:30,Wednesday,R107,193
13:30,Wednesday,R108,124
13:30,Wednesday,R109,222
13:30,Wednesday,R110,281
13:30,Wednesday,R111,179
13:30,Wednesday,R112,302
13:45,Wednesday,R101,441
13:45,Wednesday,R102,280
13:45,Wednesday,R103,390
13:45,Wednesday,R104,217
13:45,Wednesday,R105,210
13:45,Wednesday,R106,187
13:45,Wednesday,R107,121
13:45,Wednesday,R108,154
13:45,Wednesday,R109,215
13:45,Wednesday,R110,353
13:45,Wednesday,R111,220
13:45,Wednesday,R112,340
14:00,Wednesday,R101,471
14:00,Wednesday,R102,287
14:00,Wednesday,R103,425
14:00,Wednesday,R104,256
14:00,Wednesday,R105,278
14:00,Wednesday,R106,225
14:00,Wednesday,R107,200
14:00,Wednesday,R108,176
14:00,Wednesday,R109,229
14:00,Wednesday,R110,299
14:00,Wednesday,R111,208
14:00,Wednesday,R112,365
14:15,Wednesday,R101,458
14:15,Wednesday,R102,404
14:15,Wednesday,R103,500
14:15,Wednesday,R104,298
14:15,Wednesday,R105,301
14:15,Wednesday,R106,209
14:15,Wednesday,R107,178
14:15,Wednesday,R108,191
14:15,Wednesday,R109,311
14:15,Wednesday,R110,324
14:15,Wednesday,R111,242
14:15,Wednesday,R112,401
14:30,Wednesday,R101,506
14:30,Wednesday,R102,373
14:30,Wednesday,R103,522
14:30,Wednesday,R104,375
14:30,Wednesday,R105,352
14:30,Wednesday,R106,210
14:30,Wednesday,R107,244
14:30,Wednesday,R108,179
14:30,Wednesday,R109,380
14:30,Wednesday,R110,390
14:30,Wednesday,R111,264
14:30,Wednesday,R112,497
